s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
55930921;2015;2143157075;3;6;34;assessing indicators of currency crisis in ethiopia signals approach
17475947;2007;2143829329;3;22;55;social security incentives human capital investment and mobility of labor
14501067;2016;2144844715;4;31;66;education as liberation
55140696;2014;2148765951;2;4;26;is inflation persistence over
154582520;2014;2160653839;2;13;30;linking benefits to investment performance in us public pension systems
55882444;2008;2167289905;2;123;43;urban growth drivers in a europe of sticky people and implicit boundaries
17944524;2013;2239673203;1;70;18;a more general theory of commodity bundling
124598466;2017;2264233611;2;11;12;modelling intensities of order flows in a limit order book
159005135;2017;2791281534;4;0;0;optimal investment and location decisions of a firm in a flood risk area using impulse control theory
51987724;2020;2602920229;1;1;15;splitting risks in insurance markets with adverse selection
9170186;2017;2756656843;2;16;41;the use of violence in illegal markets evidence from mahogany trade in the brazilian amazon
18947758;2013;2963069891;2;1;16;a simple laser based device for simultaneous microbial culture and absorbance measurement
119158468;2019;2969806341;3;2;40;dynamic contagion in a banking system with births and defaults
157201479;2017;2528666258;3;60;66;academic inventors collaboration and proximity with industry
1283164;2008;1968819875;2;129;45;the third age and the baby boomers two approaches to the social structuring of later life
56204071;2012;785456678;1;0;0;the non profit sector and employment expansion in the rural areas of hungary robert tesits
3201269;2001;2014933671;1;712;25;the dynamics of commodity spot and futures markets a primer
12323488;2009;1991116039;2;75;46;the impact of tax reforms designed to encourage healthier grain consumption
59445051;2009;1578904759;2;19;42;magnetic particle characterization in the seine river system implications for the determination of natural versus anthropogenic input
55410965;2019;2977462807;2;1;0;influence of diabetic distal symmetric polyneuropathy on the performance of the musculoskeletal system of lower leg and foot
54018412;2007;2170137109;1;18;27;phylogeny and taxonomic revision of nuchequula whitley 1932 teleostei leiognathidae with the description of a new species
44135695;2019;2804713414;2;5;0;cream skimming and information design in matching markets
207232507;2016;2225001464;2;70;43;consumer social responsibility
15570409;2016;2237990891;4;7;25;mitochondrial dna variations in korean apis cerana hymenoptera apidae and development of another potential marker
156599326;2020;2972337982;2;9;72;does campaigning on social media make a difference evidence from candidate use of twitter during the 2015 and 2017 u k elections
54739259;2016;2208874333;3;1;37;the firm as the locus of social comparisons standard promotion practices versus up or out
125036466;2009;2009450918;5;286;108;fermion masses and mixings in a s 4 based model
59436453;2020;2972817577;3;0;20;efficiency in decentralised markets with aggregate uncertainty
158995147;2017;2622007207;6;18;101;radiative effects during the assembly of direct collapse black holes
145032893;2019;2894706136;3;11;57;impact of lifestyle oriented motivation on small tourism enterprises social responsibility and performance
54648344;2012;1984450245;2;23;62;structural breaks and the equilibrium real effective exchange rate of china a natrex approach
1010104;2009;2065460175;2;142;62;an optical group catalog to z 1 from the zcosmos 10 k sample
41071645;2014;2101472514;3;56;47;from motherhood penalties to husband premia the new challenge for gender equality and family policy lessons from norway
55491578;2013;1493227897;2;17;40;estimating a model of excess demand for public housing
703967;2012;1553271321;2;16;40;employment and distribution effects of the minimum wage
44630219;2012;1917480471;1;13;36;guest worker migration human capital and fertility
1098119;2007;1968988954;1;69;38;tourism specialization and environmental sustainability in a dynamic economy
152794611;2006;1982156134;2;282;52;what determines the speed of adjustment to the target capital structure
9560262;2005;2028017754;2;2;13;deforming curves in jacobians to non jacobians i curves in c 2
59518740;2006;2046964658;1;22;22;a numerical method for constructing the hyperbolic structure of complex henon mappings
2046845;2001;2073483741;1;257;81;gaugino mass nonuniversality and dark matter in supergravity strings and d brane models
44019007;2008;2075830349;3;756;66;who are the active investors evidence from venture capital
8029200;2012;2084519113;1;121;45;an emerging paradigm or just another trajectory understanding the nature of technological changes using engineering heuristics in the telecommunications switching industry
55645059;2010;2104111144;3;10;22;higher education academic salaries in the uk
18277986;2006;2111705533;2;310;58;do liquidity constraints matter in explaining firm size and growth some evidence from the italian manufacturing industry
54982139;2009;2341908417;1;6;0;analysis of some factors affecting market patronage in osun state nigeria
15035522;2008;2114228363;2;16;31;determinants of food industry performance survey data and regressions for denmark
55881987;2015;2115689129;2;4;19;the brownian continuum random tree as the unique solution to a fixed point equation
1448869;2017;2123723024;2;7;44;how private is private information the ability to spot deception in an economic game
15852201;1995;2133592186;2;68;8;evaluating pooled evidence from the reemployment bonus experiments
29542302;2006;2144154447;2;15;23;rhetoric in economic research the case of gender wage differentials
55038639;2006;2147932587;3;76;26;the effects of information on strategic investment and welfare
1003987;2010;2150579577;3;144;30;the relationship between health and growth when lucas meets nelson phelps
53550207;2008;2158818518;3;14;65;allocative efficiency measurement revisited do we really need input prices
16944324;2016;2165878727;2;12;28;dynamic markets for lemons performance liquidity and policy intervention
55613204;2016;2289035837;4;33;35;modeling corporate defaults poisson autoregressions with exogenous covariates parx
52558792;2017;2540780837;2;0;14;effort application in an arranged marriage a game theoretic analysis
54702196;2014;1674232970;2;2;30;being efficient to stay strong in a weak economy the case of calabrian manufacturing firms
55267586;2013;2032240983;1;12;16;the consequences of using one assessment system to pursue two objectives
12239643;2007;2148623437;2;27;42;medical expenditure risk and household portfolio choice
92981766;2019;3023586840;2;0;0;a sectoral approach to the electricity growth nexus in the eastern cape province of south africa
6953267;2017;2997411046;3;0;0;transformational fluctuation electrodynamics application to thermal radiation illusion
55574173;2019;3021790042;1;0;16;optimal policies for international recycling between developed and developing countries
34021659;2010;2035811082;2;7;38;growth sectoral composition and the evolution of income levels
55743216;2004;2137551596;1;5;28;twentieth century shocks trends and cycles in industrialized nations
55538793;2014;2066612676;2;64;35;form or function the effect of new sports stadia on property prices in london
202297541;2020;3021613070;3;70;34;pymoo multi objective optimization in python
786943;2018;2647970619;1;8;0;robust contracting under common value uncertainty
158811258;2018;2977755083;5;6;0;numerical study of mixed convection inside a three dimensional ventilated cavity in the presence of an isothermal heating block
155764952;2001;1986229944;3;14;32;designated diffidence district court judges on the courts of appeals
14008580;2012;2114297942;1;128;38;job market signaling of relative position or becker married to spence
17398615;2002;2153684085;12;85;17;how large is the gap between present and efficient transport prices in europe
24890043;2016;2318079481;3;51;28;the effect of breakfast in the classroom on obesity and academic performance evidence from new york city
55710013;1996;2615490089;2;31;61;a new estimate of e e
16648168;2013;645498948;2;5;26;sorption of dna by diatomite zn ii embedded supermacroporous monolithic p hema cryogels
157427669;2019;2597908410;3;1;52;multiple time scales analysis of global stock markets spillovers effects in african stock markets
156360034;2011;2014130083;1;57;19;the dirichlet problem for the convex envelope
34387135;2006;1841137407;2;189;74;genetic structure at range edge low diversity and high inbreeding in southeast asian mangrove avicennia marina populations
35537879;2014;2014360393;2;11;39;a dynamic model of altruistically motivated transfers
16287068;2010;2144934531;1;16;23;information efficiency and financial stability
53866768;2007;2006509509;1;80;48;coexistence in competition models with density dependent mortality
6896157;2010;2061455147;3;20;46;the non equilibrium thermodynamics and kinetics of focal adhesion dynamics
62888696;2018;2788864164;4;20;54;new insights into the us stock market reactions to energy price shocks
149956981;2016;2314105921;2;15;25;major variations in subtropical north atlantic heat transport at short 5 day timescales and their causes
56059015;2020;3000691769;2;6;49;stress mindsets and success in navy seals special warfare training
54049940;2015;1891429447;2;11;34;discounting risk and inequality a general approach
3833686;2017;1961027791;3;4;30;magic points in finance empirical integration for parametric option pricing
516795;2003;1975811148;1;17;23;the erosion and sustainability of norms and morale
154686906;2014;2066014714;1;11;3;motor fuel prices in turkey
37601762;1999;2076948364;2;222;18;overreaction of asset prices in general equilibrium
30055035;2007;2086422781;3;124;35;sourcing of internal auditing an empirical study
55239447;2013;2112472634;3;81;70;imports and tfp at the firm level the role of absorptive capacity
14698141;2006;2124861454;2;10;15;barrier option hedging under constraints a viscosity approach
154640476;2015;2127461217;2;11;11;variance matters in stochastic dividend discount models
54520200;2014;2139916860;3;78;42;rotationally invariant image representation for viewing direction classification in cryo em
1574970;2018;2188310228;2;19;93;arrested development theory and evidence of supply side speculation in the housing market
155163307;2012;2205738078;2;7;10;heat kernel interest rate models with time inhomogeneous markov processes
155020850;2014;2169978457;1;4;56;a theoretical basis for green growth
157054954;2016;2406176900;3;2;65;intra organisational drivers of purchasing social responsibility
49366774;2017;2963011725;2;5;23;optimal dividend payout model with risk sensitive preferences
55092094;2017;2964349992;2;13;0;the dividend problem with a finite horizon
152282501;2020;2981257205;1;0;5;the enclosure method for inverse obstacle scattering over a finite time interval vi using shell type initial data
119883914;2017;2733267657;1;13;27;the strong predictable representation property in initially enlarged filtrations under the density hypothesis
33113335;2011;2004721233;3;25;40;option pricing in subdiffusive bachelier model
56239235;2016;2284092124;2;8;38;evaluating intergenerational risks
56366037;2014;2028747481;2;4;22;embodiments visualizations and immersion with enactive affective systems
153991247;2019;2996102086;2;0;0;quadrature rules for functions with a mid point logarithmic singularity in the boundary element method based on the x tp substitution
55438069;2014;2133750169;4;0;27;bank risk exposures in the east asian region
41841421;2018;3020847986;3;2;11;pricing formulae for derivatives in insurance using malliavin calculus
85533381;2018;2784800202;4;11;63;integrated assessment modelling as a positive science private passenger road transport policies to meet a climate target well below 2 c
59322716;2012;1968700308;2;123;26;expansion of the hadley cell under global warming winter versus summer
33209539;2020;2990099790;4;8;29;sub shot noise limited fiber optic quantum receiver
73522086;2016;2945675250;2;22;55;effects of environmental gas compression on the multiphase ism and star formation the virgo spiral galaxies ngc 4501 and ngc 4567 68
17323444;2014;2041601085;1;29;17;benefits of external representations in service design a distributed cognition perspective
53047483;2014;1913481542;1;8;45;willingness to be a partner in musharakah mutanaqisah home financing empirical investigation of psychological factors
55751426;2010;2043938817;3;153;62;alkalinity distribution in the western north atlantic ocean margins
73567109;2009;1861026701;3;0;0;introduction the minimalist program and the concept of universal grammar
15761400;2013;2067108010;1;6;39;effect of liver transplantation on brain magnetic resonance imaging pathology in wilson disease a case report
154267206;2012;2004089577;1;22;44;eukaryotic phylotypes in aquatic moss pillars inhabiting a freshwater lake in east antarctica based on 18s rrna gene analysis
44013869;2009;2157662482;2;59;29;democracy and trade an empirical study
19120308;1997;2142660236;3;162;45;campaign expenditures contributions and direct endorsements the strategic use of information and money to influence voter behavior
151135571;2012;1498002965;1;8;24;the role of the a2a receptor in cell apoptosis caused by mdma
128361610;2018;2130232518;3;5;40;factor accumulation and economic growth in pakistan incorporating human capital
55779863;2018;2508492407;3;19;74;technological innovation and employment in derived labour demand models a hierarchical meta regression analysis
32772331;2015;1798880513;2;5;44;the effects of merit based financial aid on drinking in college
17176961;2018;1910687495;1;3;47;liquidity as social expertise
8948929;2009;1979980042;2;16;17;fine tailored for the cartel favoritism in procurement
53328795;2015;1981951275;1;1;6;a quantitative variant of the multi colored motzkin rabin theorem
7028935;2010;2013454596;2;106;47;on inequity aversion a reply to binmore and shaked
50880800;2008;2018510489;1;128;51;technology clubs technology gaps and growth trajectories
43343851;2012;2057948539;3;6;44;bloch sphere approach to correlated noise in coupled qubits
7701559;2008;2077838608;1;8;19;an index formula for production economies with externalities
19051144;2015;2085115930;2;16;35;mapk s networks and their capacity for multistationarity due to toric steady states
14904294;2015;2094678086;2;171;22;trading partners and trading volumes implementing the helpman melitz rubinstein model empirically
154999996;2017;2129776590;2;8;47;skill biased technological change earnings of unskilled workers and crime
3833660;2013;2139300300;3;84;32;dynamic capacitated lot sizing with random demand and dynamic safety stocks
20199864;2000;2141029192;2;2;5;very intense pulse in the groundwater flow in fissurized porous stratum
13749518;2014;2150730172;1;12;55;money in the production function a new keynesian dsge perspective
406228;2009;2154921830;2;355;55;intra industry foreign direct investment
6184722;2007;2162401876;2;16;54;german exchange rate exposure at dax and aggregate level international trade and the role of exchange rate adjustment costs
56263051;2017;2226997054;3;7;44;families and social security
85550979;2016;2235331295;2;15;86;value chains and technology transfer to agriculture in developing and emerging economies
155294498;2015;2241896520;1;2;46;intergovernmental transfers and re election concerned politicians
158440818;2017;2260393159;3;8;19;trade liberalization transboundary pollution and market size
54174935;2016;2269567392;4;266;45;public policy to promote entrepreneurship a call to arms
51815112;2014;2170141899;1;3;39;measuring regional spillovers in long and short run models of total factor productivity trade and fdi
53496713;2017;2624395246;4;7;34;oil price forecasts for the long term expert outlooks models or both
85505462;2017;2724226960;2;15;16;international spillovers in global asset markets
73477484;2019;2779447782;3;3;26;retirement and unexpected health shocks
18877889;2015;2963181903;2;1;7;indirect influences in international trade
203530719;2013;2964211481;2;6;21;principles weaker than bd n
155837916;2020;3015234777;3;3;44;size agnostic change point detection framework for evolving networks
56323534;2016;2964068981;1;0;39;foundations for wash sales
5655781;2006;2084175438;2;89;102;why england demographic factors structural change and physical capital accumulation during the industrial revolution
14459126;2012;2136412853;2;8;75;experimental labor markets and policy considerations incomplete contracts and macroeconomic aspects
4829732;2011;2058632618;2;10;71;self enforcing norms and efficient non cooperative collective action in the provision of public goods
214802473;2007;2140566529;2;86;46;discovery of two candidate pulsar wind nebulae in very high energy gamma rays
114112469;2017;1661762994;2;6;37;incentives and justice for sequencing problems
67279459;2017;2765104506;4;4;44;pilot study on potential impacts of fisheries induced changes in zooplankton mortality on marine biogeochemistry
14357166;2016;2114593441;3;12;52;high order short time expansions for atm option prices of exponential levy models
134862417;2008;2077151462;4;97;30;an analysis of children s leisure activity engagement examining the day of week location physical activity level and fixity dimensions
153462904;2015;2109995285;3;7;41;improvement of the trapezoid method using raw landsat image digital count data for soil moisture estimation in the texas usa high plains
54572599;2011;1997575675;2;21;41;determinants of length of stay a parametric survival analysis
29667236;2011;2099344750;1;140;87;aztec millimetre survey of the cosmos field iii source catalogue over 0 72 deg2 and plausible boosting by large scale structure
8094220;2010;2137098796;3;10;0;what is spirituality
54557879;2020;2620445100;2;1;23;sorting in the used car market after the volkswagen emission scandal
107173530;2013;2095072913;2;8;35;a note on the linsanity of measuring the relative efficiency of national basketball association guards
153541690;2003;2170630279;3;331;19;timing of abrupt climate change a precise clock
54912556;2019;2512293798;2;0;55;accommodating satisficing behaviour in stated choice experiments
17445887;2009;2131214184;2;16;16;more evidence of the effects of voting technology on election outcomes
34347694;2006;2101841469;3;21;20;a reexamination of fractional integrating dynamics in foreign currency markets
57569743;2010;2062860286;2;20;28;scrambling the nest egg how well do teachers understand their pensions and what do they think about alternative pension structures
7080836;2006;2120491570;2;6;35;elasticity of substitution and the persistence of the deviation of the real exchange rates
8859608;2011;2086042303;2;16;48;non separability and substitutability among water pollutants evidence from india
56570059;2006;2046731220;2;8;55;complementary narrative commentaries of statutory accounts in annual reports of uk listed companies
147706311;2019;2998311464;3;2;30;an empirical study on asymmetric jump diffusion for option and annuity pricing
14302729;2000;2473387033;5;31;0;discrete zγ and painleve equations
7375351;2019;2804894325;2;1;13;new dutch pension contracts and lessons for other countries
18792986;2002;1484429346;3;3;8;return or stock price differences
14590422;2016;1596981206;2;6;17;employer attitudes the marginal employer and the ethnic wage gap
154210945;2016;1764071147;3;0;44;revisiting the link between political and financial crises in africa
42441517;2017;1766287654;1;14;45;intergenerational mobility in sweden a regional perspective
119443908;2013;1970417896;4;12;17;block sampling under strong dependence
45398375;2011;1991654365;2;2;20;arbitrage opportunities in misspecified stochastic volatility models
4700834;2011;1999805769;3;2;13;scale free dynamics of somatic adaptability in immune system
39317779;1999;2006170553;2;111;0;on the disutility and discounting of imprisonment and the theory of deterrence
2329752;2013;2019054457;2;15;38;corrected phase type approximations of heavy tailed risk models using perturbation analysis
154509264;2008;2020621358;2;23;25;a model for learning to segment temporal sequences utilizing a mixture of rnn experts together with adaptive variance
1647200;2013;2050038633;6;236;28;risk management and climate change
42544212;2007;2088883273;1;200;33;evolution on the shoulders of giants entrepreneurship and firm survival in the german laser industry
155002930;2015;2090239073;2;6;32;to remit or not to remit that is the question a remittance field experiment
16444382;1993;2121083744;3;64;28;a household life cycle model for residential relocation behaviour
14535283;2011;2123348176;3;17;10;radio numbers for generalized prism graphs
2707104;1999;2134272143;2;3;5;analytical solution of the radiative transfer equation for polarized light
4986800;2015;2134272683;4;5;31;food environment and childhood obesity the effect of dollar stores
52438;2012;2146330258;2;83;38;iterated regret minimization a new solution concept
25033444;2008;2159732114;3;10;22;brazilian business cycles and growth from 1850 to 2000
18709694;2000;2163330020;2;285;16;differential mortality and wealth accumulation
14148136;2016;2197491209;3;0;29;incentives for process innovations under discrete structural alternatives of competition policy
26585262;2009;2168601107;2;14;5;a decision analysis approach to solving the signaling game
46121677;2009;2241724885;2;28;18;a generalized goals achievement model in data envelopment analysis an application to efficiency improvement in local government finance in japan
154143774;2016;2346899731;3;107;45;understanding decreases in land relative humidity with global warming conceptual model and gcm simulations
56009085;2017;2621609571;1;6;25;regional parliaments questioning eu affairs
158465378;2018;2761695821;4;0;33;climate policy commitment devices
154043786;2015;2892896560;1;6;68;inhibited privatization a hurdle race over vested interests
54634778;2018;2749713543;3;5;26;linking the sectoral employment structure and household poverty in the united kingdom
154584903;2019;2963342073;2;0;0;discrepancy and large dense monochromatic subsets
5405160;2007;2983639645;3;13;24;computation of var and var contribution in the vasicek portfolio credit loss model a comparative study
143428803;2019;3021894341;2;2;70;will macroprudential policy counteract monetary policy s effects on financial stability
791;2017;2766887204;2;0;0;plasmoid instability in evolving current sheets and onset of fast reconnection
54517554;2017;2340492304;2;5;28;efficiency of micro finance institutions in india a stochastic distance function approach
19144234;2016;2278526461;3;194;44;research note when do consumers value positive vs negative reviews an empirical investigation of confirmation bias in online word of mouth
85441734;2017;2519004551;2;3;11;a queueing model with randomized depletion of inventory
159170504;2009;2005951156;6;19;25;use of neural networks to detect minor and major pathogens that cause bovine mastitis
54945219;2010;2142331303;2;57;70;three dimensional velocity structure of the northern hikurangi margin raukumara new zealand implications for the growth of continental crust by subduction erosion and tectonic underplating
157280852;2018;2546798012;4;13;22;why do financial inclusion policies fail in mobilizing savings from the poor lessons from rural south india
123495945;2001;2019122436;1;70;30;personality gender and crying
56037996;2007;1678372965;5;17;27;multiscale optical flow probing of dynamics in solar euv images algorithm calibration and first results
156247589;1998;2134394617;2;492;70;a neural model of contour integration in the primary visual cortex
53532178;2011;1996401059;2;19;79;public business advice in the founding process an empirical evaluation of subjective and economic effects
281021;2014;2104670198;5;25;49;a measurement of the ratio of the production cross sections for w and z bosons in association with jets with the atlas detector
14266788;2017;2964266327;2;12;65;numerical pricing of american options under two stochastic factor models with jumps using a meshless local petrovgalerkin method
62786267;2011;2575905340;1;6;17;electoral reform and the prospects of democratic consolidation in nigeria
33657986;2009;2148275246;1;5;16;a c_0 saturated banach space with no long unconditional basic sequences
39850617;2019;2968325323;4;0;12;computing odd periods of alternating systems of affine circle maps
1894671;2001;2126503863;1;154;29;land administration best practice providing the infrastructure for land policy implementation
44000358;2004;2800334890;1;0;0;what s a judge to do remedying the remedy in institutional reform litigation
21224263;2014;2210643858;3;5;18;swing options in commodity markets a multidimensional levy diffusion model
14278964;2004;2096025889;2;16;10;improvement over bayes prediction in small samples in the presence of model uncertainty
53487112;2014;1488117334;1;2;36;aid and policy preference in oil rich countries comparing indonesia and nigeria
53379793;2002;1578243891;2;113;19;the determinants of foreign exchange intervention by central banks evidence from australia
154248478;2015;1616194121;2;18;35;bank networks from text interrelations centrality and determinants
153573447;2010;1964931691;3;6;25;compensation for indirect expropriation in international investment agreements implications of national treatment and rights to invest
56299981;1994;1968930110;1;77;18;modeling new product sales an application of cointegration analysis
12848133;2010;2014110042;2;11;8;group reputations an experimental foray
53585852;2013;2067743684;3;172;53;natural gas consumption and economic growth in pakistan
18769537;2007;2079019565;2;105;24;what is driving the eu burden sharing agreement efficiency or equity
14919556;1999;2099155778;4;0;17;advection dispersion in symmetric field flow fractionation channels
53687688;2007;2105969014;1;7;11;delegation with multiple instruments in a rent seeking contest
26477496;2012;2120423078;1;13;34;banking crises and nonlinear linkages between credit and output
46648888;2017;2213615350;4;19;81;multinationality r d and productivity evidence from the top r d investors worldwide
73676252;2018;2267977823;2;5;46;labour market effects of retraining for the unemployed the role of occupations
53489743;2003;2584842888;9;0;0;compressing large signature trees
158019568;2018;2587156989;1;1;0;risk averse fractional trading using the current drawdown
55684079;2016;2321597843;4;69;75;market reforms in the time of imbalance
157156030;2019;2963470061;2;3;20;stop loss and leverage in optimal statistical arbitrage with an application to energy market
154346979;2008;2092340849;1;53;14;the role of the state and public finance in the next generation
6161638;2009;2270807587;2;10;0;capitalized amenity value of urban wetlands a hedonic property price approach to urban wetlands in perth
154522645;1993;2066255476;2;396;0;deficient repair of the transcribed strand of active genes in cockayne s syndrome cells
58914432;2016;2471350540;1;281;71;sentibench a benchmark comparison of state of the practice sentiment analysis methods
56244292;2016;2563350180;4;10;51;hybrid integrated optical waveguides in glass for enhanced visible photoluminescence of nanoemitters
17764196;2007;2111655015;3;20;20;on farm conservation of rice biodiversity in nepal a simultaneous estimation approach
64855089;2007;2157756022;2;18;40;consumer heterogeneity evolving from social group dynamics latent class analyses of german footwear consumption 1980 1991
367389;1997;2137070661;3;5;27;system design for structured hypermedia generation
55073611;2016;2487415144;4;1;8;formulating a long term strategy for sustainable palm oil biodiesel development in indonesia
55229885;2011;2131818868;3;8;14;smoothed particle hydrodynamics simulation of shear induced powder migration in injection moulding
153472986;2012;2039396471;2;3;24;international outsourcing and productivity growth
26874003;2018;2524067572;6;12;25;economic sustainability of biogas production from animal manure a regional circular economy model
54179044;2004;2130826525;2;21;20;revision of the congo river lamprologus schilthuis 1891 teleostei cichlidae with descriptions of two new species
55073769;2013;2034495865;1;21;51;incorporation of diet information derived from bayesian stable isotope mixing models into mass balanced marine ecosystem models a case study from the marennes oleron estuary france
55131211;2018;2558744123;3;31;93;determinants of mobile phone penetration panel threshold evidence from sub saharan africa
14607317;2016;1579321862;3;71;35;credit rating agency downgrades and the eurozone sovereign debt crises
158574867;2006;2117906568;2;148;62;natural living a precondition for animal welfare in organic farming
157290491;2010;1889808743;1;55;0;actions of monoidally equivalent compact quantum groups and applications to probabilistic boundaries
154164660;2010;1975663356;2;1;29;pricing and hedging barrier options in a hyper exponential additive model
15611277;2000;1979033783;1;25;11;communication credible improvements and the core of an economy with asymmetric information
53645209;2014;2026598178;1;20;54;trust in government and its effect on preferences for income redistribution and perceived tax burden
54662057;2013;2060678932;1;0;6;asset prices nominal rigidities and monetary policy role of price indexation
14369935;2001;2094443589;2;354;27;foreign aid and the business cycle
20544174;2007;2097057698;2;5;9;a comment on the role of prices for excludable public goods
154093403;2011;2124910674;1;14;60;does legislative turnover adversely affect state expenditure policy evidence from indian state elections
157105559;2013;2126947429;1;27;42;too big to fail and too big to succeed accounting and privatisation in the prison service of england and wales
28822603;2016;2130562575;1;14;41;regional inequality and internal conflict
16835340;2011;2148450426;2;28;79;how costly is hospital quality a revealed preference approach
36943945;2006;2150176294;2;73;28;uk real time macro data characteristics
134876451;2013;2155494366;4;14;24;aflatoxin redux does european aflatoxin regulation hurt groundnut exporters from africa
4652209;2018;2166918294;1;2;61;external balance sheets as countercyclical crisis buffers
85506962;2016;2203059644;3;144;52;government quality and the economic returns of transport infrastructure investment in european regions
40282738;2017;2271661788;1;2;8;universal targets for homomorphisms of edge colored graphs
53600646;2016;2414302609;2;203;76;the mobile phone in the diffusion of knowledge for institutional quality in sub saharan africa
135306088;2017;2566501962;4;164;62;tourism led growth hypothesis in the top ten tourist destinations new evidence using the quantile on quantile approach
85524330;2013;2568440864;1;26;29;natural models for evolution on networks
15470680;2005;2790599126;2;197;40;a small estimated euro area model with rational expectations and nominal rigidities
158332460;2018;2893822658;3;2;47;product quality and sustainability the effect of international environmental agreements on bilateral trade
158642119;2020;2906082935;2;2;8;a different perspective on the evolution of uk income inequality
54655493;2020;3006754732;5;3;35;a rainbow blow up lemma
155075412;2012;2070789780;2;119;16;retirement and home production a regression discontinuity approach
122295224;2013;2026821907;2;2;19;learning curve for collective behavior of zero intelligence agents in successive job hunting processes with a diversity of jaynes shannon s maxent principle
152461139;2016;1502046478;2;54;126;the role of lifelong learning on political stability and non violence evidence from africa
54641875;2011;1969596294;2;337;24;demand response in electrical energy supply an optimal real time pricing approach
30970535;2008;2038713335;3;55;16;exact renormalization of a noncommutative φ3 model in 6 dimensions
147612648;2016;2566699483;4;0;0;a methodological approach for researching national classroom practices doi 10 14425 jice 2016 5 1 01
18992859;2011;2101886429;1;19;114;capability and health functioning in ethiopian households
131774508;2020;2950934806;4;8;44;a three dimensional hellinger reissner virtual element method for linear elasticity problems
2051979;2015;2009330753;3;2;15;some characteristics of an equity security next year impairment
1301351;2019;2967149480;1;0;0;on cordial labeling of hypertrees
55548904;2016;2415577415;3;21;38;circulation and meltwater distribution in the bellingshausen sea from shelf break to coast
119404109;2012;1988061420;2;1;17;solitonic branes and wrapping rules
55219658;2013;2022495140;1;10;34;design and characterization of the sipm tracking system of next demo a demonstrator prototype of the next 100 experiment
54871852;2014;2964078727;1;0;5;design of the front end electronics for the infrared camera of jem euso and manufacturing and verification of the prototype model
37480115;2011;2067261460;1;25;31;the causes and consequences of demographic transition
16348361;2014;2025028119;4;3;23;a methodology for automatic classification of breast cancer immunohistochemical data using semi supervised fuzzy c means
53983576;2008;2121874273;2;217;48;the technology clubs the distribution of knowledge across nations
15568332;2016;1594128390;2;13;43;outlier detection in structural time series models the indicator saturation approach
55695355;2016;1703108000;3;70;50;macro finance determinants of the long run stock bond correlation the dcc midas specification
153532599;2016;1860094437;4;9;88;business cycle synchronisation in emu can fiscal policy bring member countries closer
26392427;2016;1921705024;3;13;44;estimation and inference in univariate and multivariate log garch x models when the conditional density is unknown
73564057;2002;1979646690;1;466;0;inference on the quantile regression process
13413529;2015;1981324059;3;9;26;maximum entropy copula with given diagonal section
158457900;2014;2004378289;3;2;20;az identities and strict 2 part sperner properties of product posets
54198496;2009;2033661690;1;60;76;agglomeration under forward looking expectations potentials and global stability
14654014;2014;2061958304;4;90;40;longevity hedge effectiveness a decomposition
54052871;2015;2094107582;3;54;53;1d log gases and the renormalized energy crystallization at vanishing temperature
15360513;2008;2101751914;2;213;44;interactions neighborhood selection and housing demand
62790236;2013;2121061730;2;39;36;museum and monument attendance and tourism flow a time series analysis approach
49334832;2015;2132682107;3;24;67;educational mismatch and firm productivity do skills technology and uncertainty matter
55438402;2014;2143130369;2;11;12;growth and election outcomes in a developing country
159395824;2014;2154578811;2;3;9;statistical testing procedure for the interaction effects of several controllable factors in two valued input output systems
155056472;2011;2158189158;3;11;25;group decision making and voting in ultimatum bargaining an experimental study
36877132;2012;2172144811;1;8;29;dyed in the wool an empirical note on fan loyalty
55558323;2016;2202641773;5;84;69;standardization efforts the relationship between knowledge dimensions search processes and innovation outcomes
10659365;2016;2262039222;2;3;26;attenuation bias recall error and the housing wealth effect
67808626;2016;2336496356;2;2;0;sources of unemployment in namibia an application of the structural var approach
198179451;2006;2510230233;2;0;0;real time critical edge of the shortest path in transportation networks
7084680;2017;2571940407;4;13;14;housing prices and business cycle in china a dsge analysis
55312589;2015;1018589359;3;12;18;future perspective of china s feed demand and supply during its fast transition period of food consumption
119304740;2020;3009171746;3;0;0;theory of cryptocurrency interest rates
53601563;2006;237532749;1;1;0;the complexity of generalized satisfiability for linear temporal logic
17957558;2011;1966083270;2;59;28;ising like agent based technology diffusion model adoption patterns vs seeding strategies
55868202;2012;2054613238;2;16;43;land inequality and conflict intensity
59329981;2010;2069545173;1;9;50;is it worth identifying service employment sub centres when modelling apartment prices
15388153;2009;197445224;2;14;16;trends in incidence rates of tobacco related cancer selected areas seer program united states 1992 2004
85440626;2011;2057516683;2;6;10;the employment of young graduates in the period 2000 2010 a comparison between six european countries
29765167;2002;2081919790;3;84;24;effective equations for two phase flow with trapping on the micro scale
153810433;2009;2062350766;1;10;33;resultant as the determinant of a koszul complex
33833245;2014;2041713858;1;1;21;the role of cultivated land expansion on the impacts to global agricultural markets from biofuels
85528501;2018;2885169547;2;1;12;kth price auctions and catalan numbers
17207606;2003;1986241794;2;72;25;optimal hedging under departures from the cost of carry valuation evidence from the spanish stock index futures market
102489365;2020;2921839571;3;6;12;optimal energy decay in a one dimensional wave heat system with infinite heat part
